105400000000,1,105400000000,map,trajectory_0,-0.0125652224102,-0.0144286978014,0.0,0.0,0.0,-8.36487670982e-05,0.999999996501
110500000000,2,110500000000,map,trajectory_0,-0.015607438474,-0.0143369324868,0.0,0.0,0.0,0.000364173067036,0.999999933689
112300000000,3,112300000000,map,trajectory_0,-0.016146141813,-0.0154897667672,0.0,0.0,0.0,-0.0497583410106,0.998761286544
112400000000,4,112400000000,map,trajectory_0,-0.0172487514939,-0.0166786952144,0.0,0.0,0.0,-0.0998067800107,0.995006837496
112700000000,5,112700000000,map,trajectory_0,-0.0191192568135,-0.0189342320255,0.0,0.0,0.0,-0.149422339236,0.988773464721
112800000000,6,112800000000,map,trajectory_0,-0.019520273702,-0.0191866719385,0.0,0.0,0.0,-0.198785836418,0.980042953773
113100000000,7,113100000000,map,trajectory_0,-0.0210746034055,-0.0198333826529,0.0,0.0,0.0,-0.247489347191,0.968890614583
113200000000,8,113200000000,map,trajectory_0,-0.0225267882208,-0.02089061177,0.0,0.0,0.0,-0.295732855571,0.955270683176
113500000000,9,113500000000,map,trajectory_0,-0.0246715458405,-0.0211708187375,0.0,0.0,0.0,-0.342896522588,0.93937318186
113600000000,10,113600000000,map,trajectory_0,-0.025679625067,-0.0214810977842,0.0,0.0,0.0,-0.389542015255,0.921008696132
113900000000,11,113900000000,map,trajectory_0,-0.0257617212217,-0.0198409236622,0.0,0.0,0.0,-0.435183696324,0.900341685391
114000000000,12,114000000000,map,trajectory_0,-0.0259844156324,-0.0189686159815,0.0,0.0,0.0,-0.479736386418,0.877412673459
114300000000,13,114300000000,map,trajectory_0,-0.0273951517677,-0.0184645895062,0.0,0.0,0.0,-0.522951063575,0.852362707482
114400000000,14,114400000000,map,trajectory_0,-0.0277413786299,-0.018287905338,0.0,0.0,0.0,-0.564841074541,0.825199709471
114700000000,15,114700000000,map,trajectory_0,-0.0294108381355,-0.0205051573806,0.0,0.0,0.0,-0.605068663061,0.796173293311
114800000000,16,114800000000,map,trajectory_0,-0.0310365530806,-0.0212747901251,0.0,0.0,0.0,-0.643929580894,0.76508476318
117900000000,17,117900000000,map,trajectory_0,-0.0317703117323,-0.0226225170511,0.0,0.0,0.0,-0.604586253957,0.796539679819
118000000000,18,118000000000,map,trajectory_0,-0.0308794307152,-0.0222042829416,0.0,0.0,0.0,-0.564148239194,0.825673521566
118200000000,19,118200000000,map,trajectory_0,-0.0284042509501,-0.0203915620825,0.0,0.0,0.0,-0.522593354472,0.852582069869
118300000000,20,118300000000,map,trajectory_0,-0.0273635626945,-0.0194065003552,0.0,0.0,0.0,-0.479576878137,0.877499867781
118600000000,21,118600000000,map,trajectory_0,-0.025698559217,-0.0160649583613,0.0,0.0,0.0,-0.523622816725,0.851950201482
118700000000,22,118700000000,map,trajectory_0,-0.0256128159773,-0.0150535539162,0.0,0.0,0.0,-0.565633112803,0.82465700852
119100000000,23,119100000000,map,trajectory_0,-0.0282920765049,-0.016976984379,0.0,0.0,0.0,-0.605699718137,0.795693314945
119200000000,24,119200000000,map,trajectory_0,-0.030214601769,-0.0177056507666,0.0,0.0,0.0,-0.644419367015,0.764672269287
119300000000,25,119300000000,map,trajectory_0,-0.0323602011606,-0.0185711256856,0.0,0.0,0.0,-0.68151739453,0.73180191374
119400000000,26,119400000000,map,trajectory_0,-0.0341196887002,-0.0204935989288,0.0,0.0,0.0,-0.716955643926,0.697118788043
119500000000,27,119500000000,map,trajectory_0,-0.0353985282687,-0.0227651317425,0.0,0.0,0.0,-0.750369525291,0.661018589386
119600000000,28,119600000000,map,trajectory_0,-0.0372614412145,-0.0243656456494,0.0,0.0,0.0,-0.781999175397,0.623279463547
119700000000,29,119700000000,map,trajectory_0,-0.0399197732516,-0.0257219405061,0.0,0.0,0.0,-0.811814092545,0.583915986376
119800000000,30,119800000000,map,trajectory_0,-0.0415361834424,-0.0263739275795,0.0,0.0,0.0,-0.839642850357,0.543138917631
121100000000,31,121100000000,map,trajectory_0,-0.0518794710886,-0.0505485271242,0.0,0.0,0.0,-0.844886528249,0.534945562074
121400000000,32,121400000000,map,trajectory_0,-0.0794832956356,-0.106833753428,0.0,0.0,0.0,-0.839521482018,0.543326495976
121600000000,33,121600000000,map,trajectory_0,-0.0935416118251,-0.146822535102,0.0,0.0,0.0,-0.844594497497,0.535406513593
122100000000,34,122100000000,map,trajectory_0,-0.194704263881,-0.366077522378,0.0,0.0,0.0,-0.844230084814,0.53598093613
122400000000,35,122400000000,map,trajectory_0,-0.269581181415,-0.566875962315,0.0,0.0,0.0,-0.841083408576,0.540905444433
122800000000,36,122800000000,map,trajectory_0,-0.36120331087,-0.796693865095,0.0,0.0,0.0,-0.837071299945,0.547093811708
123300000000,37,123300000000,map,trajectory_0,-0.466432494761,-1.01396508264,0.0,0.0,0.0,-0.840555716825,0.541725102715
123800000000,38,123800000000,map,trajectory_0,-0.570804581891,-1.19893090095,0.0,0.0,0.0,-0.838495609973,0.544908351978
124300000000,39,124300000000,map,trajectory_0,-0.668119722724,-1.4016309991,0.0,0.0,0.0,-0.838558618383,0.544811383449
124700000000,40,124700000000,map,trajectory_0,-0.74686898965,-1.59185540679,0.0,0.0,0.0,-0.839614431843,0.543182847522
124900000000,41,124900000000,map,trajectory_0,-0.774409558028,-1.67433536841,0.0,0.0,0.0,-0.80880952495,0.58807070353
125000000000,42,125000000000,map,trajectory_0,-0.771176141757,-1.68652526403,0.0,0.0,0.0,-0.779907393594,0.625894925221
125200000000,43,125200000000,map,trajectory_0,-0.76738857826,-1.68780047706,0.0,0.0,0.0,-0.749591248834,0.661901019542
125300000000,44,125300000000,map,trajectory_0,-0.772495704267,-1.68262885146,0.0,0.0,0.0,-0.712289396521,0.701885899277
126600000000,45,126600000000,map,trajectory_0,-0.758984125503,-1.90955269318,0.0,0.0,0.0,-0.717574213681,0.696482051355
127000000000,46,127000000000,map,trajectory_0,-0.778261628546,-2.1123213029,0.0,0.0,0.0,-0.716104606164,0.697992974915
127400000000,47,127400000000,map,trajectory_0,-0.792161570351,-2.33426109174,0.0,0.0,0.0,-0.714312499832,0.699826873294
127500000000,48,127500000000,map,trajectory_0,-0.78928584729,-2.38811739177,0.0,0.0,0.0,-0.678818497457,0.734306099328
127600000000,49,127600000000,map,trajectory_0,-0.787131515074,-2.44383185359,0.0,0.0,0.0,-0.638078572714,0.769971255985
127900000000,50,127900000000,map,trajectory_0,-0.794286291371,-2.52898953033,0.0,0.0,0.0,-0.59208870237,0.805872799222
128000000000,51,128000000000,map,trajectory_0,-0.785376562931,-2.55108594035,0.0,0.0,0.0,-0.555865136257,0.831272488595
128300000000,52,128300000000,map,trajectory_0,-0.782209510336,-2.58985961574,0.0,0.0,0.0,-0.546819679479,0.837250403484
128400000000,53,128400000000,map,trajectory_0,-0.773719499019,-2.60171701841,0.0,0.0,0.0,-0.509971622383,0.860191225463
128500000000,54,128500000000,map,trajectory_0,-0.749100442432,-2.6157720868,0.0,0.0,0.0,-0.476157892496,0.879359802023
128600000000,55,128600000000,map,trajectory_0,-0.712344465228,-2.63678056589,0.0,0.0,0.0,-0.437109956676,0.899408075222
128700000000,56,128700000000,map,trajectory_0,-0.669361461847,-2.66700957775,0.0,0.0,0.0,-0.392281391904,0.919845263926
128800000000,57,128800000000,map,trajectory_0,-0.627702221954,-2.70274881539,0.0,0.0,0.0,-0.34623644819,0.938147281585
128900000000,58,128900000000,map,trajectory_0,-0.589007333807,-2.74394232856,0.0,0.0,0.0,-0.294977706074,0.95550413548
129000000000,59,129000000000,map,trajectory_0,-0.552430359296,-2.78820068063,0.0,0.0,0.0,-0.24282686022,0.9700696449
129100000000,60,129100000000,map,trajectory_0,-0.513654975757,-2.83077132323,0.0,0.0,0.0,-0.190126367578,0.981759626564
129200000000,61,129200000000,map,trajectory_0,-0.466612183816,-2.86715085993,0.0,0.0,0.0,-0.137462308441,0.990506998339
129300000000,62,129300000000,map,trajectory_0,-0.415689963216,-2.89126346407,0.0,0.0,0.0,-0.0894170423658,0.995994273344
129400000000,63,129400000000,map,trajectory_0,-0.365278840985,-2.90388357256,0.0,0.0,0.0,-0.0410173394097,0.999158434818
129500000000,64,129500000000,map,trajectory_0,-0.315981222173,-2.90678546019,0.0,0.0,0.0,0.00775019673124,0.999969966774
130300000000,65,130300000000,map,trajectory_0,-0.103615613574,-2.86099157239,0.0,0.0,0.0,0.00406925471609,0.999991720549
130500000000,66,130500000000,map,trajectory_0,0.032536840963,-2.86261682758,0.0,0.0,0.0,0.0559169737914,0.998435422069
130600000000,67,130600000000,map,trajectory_0,0.0956145571951,-2.86626441626,0.0,0.0,0.0,0.108932628189,0.99404913486
131000000000,68,131000000000,map,trajectory_0,0.134492561979,-2.86963917376,0.0,0.0,0.0,0.158961623252,0.987284762535
131100000000,69,131100000000,map,trajectory_0,0.155346114368,-2.85779602384,0.0,0.0,0.0,0.207172774285,0.978304370631
131200000000,70,131200000000,map,trajectory_0,0.184869483899,-2.83887217354,0.0,0.0,0.0,0.24044507924,0.970662744659
131300000000,71,131300000000,map,trajectory_0,0.227245388615,-2.81448892606,0.0,0.0,0.0,0.288672909839,0.957427778543
131400000000,72,131400000000,map,trajectory_0,0.27555236986,-2.78626124634,0.0,0.0,0.0,0.336065009256,0.941838791701
131500000000,73,131500000000,map,trajectory_0,0.329325510557,-2.75248862403,0.0,0.0,0.0,0.34818271105,0.937426690321
132100000000,74,132100000000,map,trajectory_0,0.417907309625,-2.66591726159,0.0,0.0,0.0,0.335722357438,0.941960985772
132400000000,75,132400000000,map,trajectory_0,0.512587088073,-2.58160473939,0.0,0.0,0.0,0.284511421407,0.958672650642
132500000000,76,132500000000,map,trajectory_0,0.564299681747,-2.54130393805,0.0,0.0,0.0,0.237651210259,0.971350555805
132600000000,77,132600000000,map,trajectory_0,0.614364204635,-2.5032067908,0.0,0.0,0.0,0.250049425617,0.968233073567
132800000000,78,132800000000,map,trajectory_0,0.673759423505,-2.45435275597,0.0,0.0,0.0,0.237397868953,0.971412503428
132900000000,79,132900000000,map,trajectory_0,0.695589909916,-2.44174928476,0.0,0.0,0.0,0.191129717127,0.981564787078
133000000000,80,133000000000,map,trajectory_0,0.716295812052,-2.43453593332,0.0,0.0,0.0,0.14468983016,0.989477060395
133100000000,81,133100000000,map,trajectory_0,0.739785975766,-2.43112851347,0.0,0.0,0.0,0.0980816519015,0.995178370726
133200000000,82,133200000000,map,trajectory_0,0.772371877591,-2.43076327917,0.0,0.0,0.0,0.0511572790121,0.99869060915
133300000000,83,133300000000,map,trajectory_0,0.813089931499,-2.42904301365,0.0,0.0,0.0,-0.000730891069484,0.999999732899
133400000000,84,133400000000,map,trajectory_0,0.864456228783,-2.43265654995,0.0,0.0,0.0,-0.0475960143549,0.998866667487
133500000000,85,133500000000,map,trajectory_0,0.920910178136,-2.43630195326,0.0,0.0,0.0,-0.099649979905,0.995022553264
133600000000,86,133600000000,map,trajectory_0,0.981100251375,-2.440776006,0.0,0.0,0.0,-0.151092760107,0.988519589003
133700000000,87,133700000000,map,trajectory_0,1.04052466764,-2.45462861145,0.0,0.0,0.0,-0.196490729721,0.980505682357
133800000000,88,133800000000,map,trajectory_0,1.0985021387,-2.47373752885,0.0,0.0,0.0,-0.246853730675,0.969052751738
133900000000,89,133900000000,map,trajectory_0,1.15301488554,-2.49489780691,0.0,0.0,0.0,-0.296327644232,0.95508634545
134400000000,90,134400000000,map,trajectory_0,1.27198334177,-2.5940083669,0.0,0.0,0.0,-0.283328034355,0.959023057569
134600000000,91,134600000000,map,trajectory_0,1.26955668345,-2.60595033911,0.0,0.0,0.0,-0.295422201327,0.95536680022
135000000000,92,135000000000,map,trajectory_0,1.44868253166,-2.7202373769,0.0,0.0,0.0,-0.292655983591,0.956217796984
135400000000,93,135400000000,map,trajectory_0,1.65364785925,-2.84262482199,0.0,0.0,0.0,-0.290011446591,0.957023176755
135900000000,94,135900000000,map,trajectory_0,1.83282200468,-2.98009709453,0.0,0.0,0.0,-0.290539093559,0.956863122455
136400000000,95,136400000000,map,trajectory_0,2.02988262824,-3.11477227016,0.0,0.0,0.0,-0.294475971524,0.955658883805
136800000000,96,136800000000,map,trajectory_0,2.2035026851,-3.22503309332,0.0,0.0,0.0,-0.246964854397,0.969024437614
136900000000,97,136900000000,map,trajectory_0,2.24627988856,-3.25431274136,0.0,0.0,0.0,-0.196756263606,0.980452432672
137100000000,98,137100000000,map,trajectory_0,2.3122770113,-3.28872684489,0.0,0.0,0.0,-0.180795674679,0.983520677982
137300000000,99,137300000000,map,trajectory_0,2.34169916336,-3.29785965177,0.0,0.0,0.0,-0.136611263601,0.990624733518
137400000000,100,137400000000,map,trajectory_0,2.35369010902,-3.29999099514,0.0,0.0,0.0,-0.0938156291697,0.995589587995
137500000000,101,137500000000,map,trajectory_0,2.36977131071,-3.30351824437,0.0,0.0,0.0,-0.0504112324999,0.998728545521
137600000000,102,137600000000,map,trajectory_0,2.39808673206,-3.30840096805,0.0,0.0,0.0,0.00254878310771,0.999996751847
137700000000,103,137700000000,map,trajectory_0,2.43731901393,-3.31153868911,0.0,0.0,0.0,0.0498918133296,0.998754628006
137800000000,104,137800000000,map,trajectory_0,2.48567913544,-3.31015118532,0.0,0.0,0.0,0.0971444241906,0.995270295371
137900000000,105,137900000000,map,trajectory_0,2.54306914656,-3.30383702815,0.0,0.0,0.0,0.148782819895,0.988869896652
138000000000,106,138000000000,map,trajectory_0,2.60439520602,-3.28936646118,0.0,0.0,0.0,0.199762637909,0.9798443185
138100000000,107,138100000000,map,trajectory_0,2.66719869884,-3.26730153461,0.0,0.0,0.0,0.249879122468,0.968277038948
138200000000,108,138200000000,map,trajectory_0,2.72354118992,-3.24036631553,0.0,0.0,0.0,0.295397805713,0.955374343585
138300000000,109,138300000000,map,trajectory_0,2.77829653837,-3.20936244832,0.0,0.0,0.0,0.349094129365,0.937087663371
138400000000,110,138400000000,map,trajectory_0,2.82773090893,-3.17669915691,0.0,0.0,0.0,0.396201366282,0.918163644105
138500000000,111,138500000000,map,trajectory_0,2.87007070868,-3.13997815311,0.0,0.0,0.0,0.442018927295,0.897005723456
138600000000,112,138600000000,map,trajectory_0,2.90493645112,-3.09983780071,0.0,0.0,0.0,0.48647246174,0.873695910468
138700000000,113,138700000000,map,trajectory_0,2.93775961353,-3.05925331346,0.0,0.0,0.0,0.534479728278,0.845181294196
139300000000,114,139300000000,map,trajectory_0,2.98255801631,-2.91418348849,0.0,0.0,0.0,0.526905807466,0.849923684844
139800000000,115,139800000000,map,trajectory_0,3.0749186685,-2.70005040062,0.0,0.0,0.0,0.524054555787,0.85168469668
140100000000,116,140100000000,map,trajectory_0,3.15649056261,-2.54757168371,0.0,0.0,0.0,0.485721533958,0.874113603286
140200000000,117,140200000000,map,trajectory_0,3.17762903207,-2.50630525267,0.0,0.0,0.0,0.439370920776,0.898305735246
140300000000,118,140300000000,map,trajectory_0,3.19905218153,-2.46767384795,0.0,0.0,0.0,0.39224437471,0.919861049566
140400000000,119,140400000000,map,trajectory_0,3.2241181902,-2.43095851485,0.0,0.0,0.0,0.344116427624,0.938926985574
140500000000,120,140500000000,map,trajectory_0,3.24685081851,-2.41118278224,0.0,0.0,0.0,0.354588922065,0.935022297247
140800000000,121,140800000000,map,trajectory_0,3.26194700951,-2.41496843669,0.0,0.0,0.0,0.294947403905,0.955513489664
140900000000,122,140900000000,map,trajectory_0,3.27002994472,-2.4071680556,0.0,0.0,0.0,0.23648582895,0.971634937981
141000000000,123,141000000000,map,trajectory_0,3.29135772981,-2.38980318222,0.0,0.0,0.0,0.189535379714,0.981873892023
141100000000,124,141100000000,map,trajectory_0,3.32217897629,-2.36992981926,0.0,0.0,0.0,0.13679774213,0.990598999469
141200000000,125,141200000000,map,trajectory_0,3.36515390105,-2.35112602249,0.0,0.0,0.0,0.089180970282,0.996015438906
141500000000,126,141500000000,map,trajectory_0,3.55124153091,-2.29833748018,0.0,0.0,0.0,0.10400815587,0.994576444278
141700000000,127,141700000000,map,trajectory_0,3.62171685098,-2.27092215136,0.0,0.0,0.0,0.0601002141997,0.998192348324
141800000000,128,141800000000,map,trajectory_0,3.6482489017,-2.26369729111,0.0,0.0,0.0,0.010928587087,0.999940281209
142200000000,129,142200000000,map,trajectory_0,3.74806842901,-2.28366482739,0.0,0.0,0.0,0.00192456824128,0.999998148017
142800000000,130,142800000000,map,trajectory_0,3.87581521112,-2.28982718039,0.0,0.0,0.0,0.0480689391579,0.9988440204
142900000000,131,142900000000,map,trajectory_0,3.92664838997,-2.29294985372,0.0,0.0,0.0,0.0965668919225,0.995326496876
143300000000,132,143300000000,map,trajectory_0,4.03721940538,-2.28158150256,0.0,0.0,0.0,0.149947589555,0.988693946773
